"Order_Date","Row_ID","Order_ID","Ship_Mode","Customer_ID","Segment","Country","City","State","Postal_Code","Region","Product_ID","Category","Sub-Category","Sales","Quantity","Discount","Profit"
"2020-08-14",4491,CA-2017-105921,Standard Class,JM-15250,Consumer,United States,Los Angeles,California,90032,West,FUR-TA-10001095,Furniture,Tables,418.296,3,0.2,5.2287
"2020-06-18",4496,CA-2017-112753,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,FUR-BO-10004015,Furniture,Bookcases,917.9235,9,0.15,75.5937
"2020-06-18",4497,CA-2017-112753,Standard Class,CC-12670,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10002036,Office Supplies,Paper,38.88,6,0.0,19.0512
"2020-10-22",4516,US-2017-111920,Standard Class,PS-18970,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,36.44,4,0.0,12.0252
"2020-06-10",4520,CA-2017-107167,Standard Class,ND-18460,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ST-10003805,Office Supplies,Storage,1347.52,8,0.2,84.22
"2020-02-20",4523,CA-2017-105445,Second Class,BP-11095,Corporate,United States,Louisville,Colorado,80027,West,OFF-FA-10001229,Office Supplies,Fasteners,9.432,3,0.2,3.0654
"2020-07-17",4526,US-2017-105046,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,TEC-PH-10004536,Technology,Phones,269.98,2,0.0,67.495
"2020-07-17",4527,US-2017-105046,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,OFF-PA-10004353,Office Supplies,Paper,99.9,5,0.0,47.952
"2020-07-17",4528,US-2017-105046,Standard Class,BE-11335,Home Office,United States,Rome,New York,13440,East,FUR-FU-10004848,Furniture,Furnishings,39.08,4,0.0,14.4596
"2020-09-08",4529,CA-2017-152856,Second Class,RS-19765,Corporate,United States,Marion,Ohio,43302,East,TEC-AC-10004864,Technology,Accessories,116.832,4,0.2,33.5892
"2020-07-08",4536,CA-2017-138464,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003142,Furniture,Furnishings,15.84,3,0.0,4.9104
"2020-07-08",4537,CA-2017-138464,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10001543,Office Supplies,Binders,86.376,3,0.2,30.2316
"2020-07-08",4538,CA-2017-138464,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10003560,Office Supplies,Art,18.24,3,0.0,6.2016
"2020-07-08",4539,CA-2017-138464,Standard Class,VF-21715,Home Office,United States,Seattle,Washington,98115,West,OFF-AR-10004757,Office Supplies,Art,13.12,4,0.0,4.3296
"2020-03-30",4543,CA-2017-113474,First Class,TM-21490,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-EN-10004206,Office Supplies,Envelopes,325.86,2,0.0,149.8956
"2020-04-30",4551,US-2017-107636,First Class,NM-18520,Consumer,United States,Manchester,Connecticut,6040,East,OFF-LA-10003388,Office Supplies,Labels,5.76,2,0.0,2.8224
"2020-12-03",4566,US-2017-149510,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AP-10002350,Office Supplies,Appliances,45.216,3,0.2,4.5216
"2020-12-03",4568,US-2017-149510,Standard Class,MC-17575,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001892,Office Supplies,Paper,24.448,4,0.2,8.8624
"2020-07-17",4573,CA-2017-126662,Standard Class,AB-10255,Home Office,United States,Los Angeles,California,90036,West,TEC-CO-10004202,Technology,Copiers,479.984,2,0.2,89.997
"2020-11-02",4585,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-EN-10001335,Office Supplies,Envelopes,76.58,7,0.0,38.29
"2020-11-02",4586,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-AR-10003469,Office Supplies,Art,8.8,5,0.0,4.224
"2020-11-02",4587,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-BI-10003718,Office Supplies,Binders,590.352,6,0.2,206.6232
"2020-11-02",4588,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-FA-10004838,Office Supplies,Fasteners,5.58,3,0.0,0.1674
"2020-11-02",4589,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,FUR-FU-10002508,Furniture,Furnishings,25.02,3,0.0,10.5084
"2020-11-02",4590,US-2017-163790,Second Class,NL-18310,Home Office,United States,Danville,California,94526,West,OFF-ST-10001511,Office Supplies,Storage,452.55,7,0.0,22.6275
"2020-08-28",4598,US-2017-169502,Standard Class,MG-17650,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-SU-10004115,Office Supplies,Supplies,21.81,3,0.0,5.8887
"2020-08-28",4599,US-2017-169502,Standard Class,MG-17650,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-AP-10001947,Office Supplies,Appliances,91.6,5,0.0,26.564
"2020-11-09",4611,US-2017-141852,Standard Class,JE-15745,Consumer,United States,Oceanside,California,92054,West,FUR-FU-10000023,Furniture,Furnishings,47.12,8,0.0,20.7328
"2020-12-24",4620,CA-2017-145219,First Class,RM-19675,Home Office,United States,Los Angeles,California,90049,West,TEC-CO-10001449,Technology,Copiers,2879.952,6,0.2,1007.9832
"2020-12-24",4621,CA-2017-145219,First Class,RM-19675,Home Office,United States,Los Angeles,California,90049,West,OFF-BI-10001670,Office Supplies,Binders,90.48,3,0.2,33.93
"2020-09-09",4624,CA-2017-147228,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,38401,South,OFF-PA-10000357,Office Supplies,Paper,177.536,4,0.2,62.1376
"2020-09-09",4626,CA-2017-147228,Standard Class,SO-20335,Consumer,United States,Columbia,Tennessee,38401,South,FUR-FU-10000023,Furniture,Furnishings,14.136,3,0.2,4.2408
"2020-08-03",4632,CA-2017-168396,Second Class,BD-11725,Consumer,United States,San Francisco,California,94122,West,OFF-LA-10001297,Office Supplies,Labels,51.75,5,0.0,24.84
"2020-08-03",4633,CA-2017-168396,Second Class,BD-11725,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000723,Furniture,Furnishings,123.96,3,0.0,11.1564
"2020-03-12",4636,CA-2017-116288,Standard Class,BS-11380,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,Office Supplies,Storage,242.94,3,0.0,9.7176
"2020-04-27",4637,CA-2017-168228,First Class,AP-10915,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10003373,Office Supplies,Art,123.92,4,0.0,33.4584
"2020-04-27",4638,CA-2017-168228,First Class,AP-10915,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10000390,Office Supplies,Art,12.39,3,0.0,5.6994
"2020-04-27",4639,CA-2017-168228,First Class,AP-10915,Consumer,United States,Los Angeles,California,90045,West,OFF-AR-10001725,Office Supplies,Art,47.3,2,0.0,12.298
"2020-05-14",4649,CA-2017-129357,Standard Class,KB-16585,Corporate,United States,Seattle,Washington,98103,West,OFF-PA-10003228,Office Supplies,Paper,440.19,9,0.0,206.8893
"2020-05-14",4650,CA-2017-129357,Standard Class,KB-16585,Corporate,United States,Seattle,Washington,98103,West,OFF-SU-10004498,Office Supplies,Supplies,64.4,5,0.0,1.932
"2020-04-08",4651,CA-2017-150987,Standard Class,AH-10120,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001878,Office Supplies,Paper,244.55,5,0.0,114.9385
"2020-04-08",4652,CA-2017-150987,Standard Class,AH-10120,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002923,Office Supplies,Paper,195.76,4,0.0,97.88
"2020-02-17",4653,CA-2017-132647,Standard Class,GH-14410,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-PA-10001838,Office Supplies,Paper,11.76,2,0.0,5.7624
"2020-02-17",4654,CA-2017-132647,Standard Class,GH-14410,Home Office,United States,Perth Amboy,New Jersey,8861,East,OFF-ST-10003123,Office Supplies,Storage,166.45,5,0.0,39.948
"2020-06-24",4655,CA-2017-159107,Second Class,KT-16480,Consumer,United States,San Francisco,California,94110,West,OFF-FA-10001332,Office Supplies,Fasteners,2.88,1,0.0,1.3536
"2020-03-27",4676,CA-2017-139416,Second Class,AG-10270,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-FU-10003832,Furniture,Furnishings,15.008,2,0.2,1.5008
"2020-05-11",4700,CA-2017-140298,Standard Class,JK-16120,Home Office,United States,Austin,Texas,78745,Central,OFF-AR-10003481,Office Supplies,Art,5.248,2,0.2,0.5904
"2020-05-11",4702,CA-2017-140298,Standard Class,JK-16120,Home Office,United States,Austin,Texas,78745,Central,OFF-PA-10003657,Office Supplies,Paper,6.848,2,0.2,2.14
"2020-06-29",4708,CA-2017-138149,First Class,WB-21850,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10003091,Office Supplies,Binders,895.92,5,0.2,302.373
"2020-06-29",4709,CA-2017-138149,First Class,WB-21850,Consumer,United States,Los Angeles,California,90049,West,OFF-ST-10002974,Office Supplies,Storage,130.71,3,0.0,39.213
"2020-06-29",4710,CA-2017-138149,First Class,WB-21850,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10000255,Office Supplies,Art,11.68,2,0.0,3.0368
"2020-06-29",4711,CA-2017-138149,First Class,WB-21850,Consumer,United States,Los Angeles,California,90049,West,TEC-AC-10001284,Technology,Accessories,62.31,3,0.0,22.4316
"2020-05-18",4715,CA-2017-121643,First Class,AB-10105,Consumer,United States,Portland,Oregon,97206,West,TEC-PH-10002200,Technology,Phones,344.704,2,0.2,38.7792
"2020-12-03",4717,CA-2017-143126,Second Class,CM-12655,Home Office,United States,Seattle,Washington,98115,West,FUR-TA-10002958,Furniture,Tables,521.96,2,0.0,88.7332
"2020-09-01",4723,US-2017-135230,Standard Class,CK-12325,Home Office,United States,Seattle,Washington,98103,West,OFF-AR-10001166,Office Supplies,Art,7.58,1,0.0,2.9562
"2020-11-12",4741,CA-2017-164364,Standard Class,CS-12355,Consumer,United States,Seattle,Washington,98115,West,OFF-LA-10004853,Office Supplies,Labels,9.96,2,0.0,4.5816
"2020-11-12",4742,CA-2017-164364,Standard Class,CS-12355,Consumer,United States,Seattle,Washington,98115,West,OFF-AR-10000315,Office Supplies,Art,9.21,3,0.0,2.3025
"2020-11-12",4743,CA-2017-164364,Standard Class,CS-12355,Consumer,United States,Seattle,Washington,98115,West,OFF-SU-10000381,Office Supplies,Supplies,27.93,3,0.0,8.0997
"2020-03-05",4744,CA-2017-168123,Same Day,JD-16060,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-FA-10002763,Office Supplies,Fasteners,7.9,2,0.0,2.528
"2020-03-05",4745,CA-2017-168123,Same Day,JD-16060,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-ST-10000877,Office Supplies,Storage,221.16,4,0.0,57.5016
"2020-03-05",4746,CA-2017-168123,Same Day,JD-16060,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001071,Office Supplies,Binders,127.96,2,0.0,62.7004
"2020-03-05",4747,CA-2017-168123,Same Day,JD-16060,Consumer,United States,Rochester,Minnesota,55901,Central,OFF-BI-10001097,Office Supplies,Binders,18.69,3,0.0,9.1581
"2020-02-03",4756,CA-2017-126354,Standard Class,SC-20380,Consumer,United States,Pembroke Pines,Florida,33024,South,OFF-PA-10004381,Office Supplies,Paper,115.296,3,0.2,40.3536
"2020-11-24",4765,CA-2017-123701,First Class,PG-18820,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,27.76,4,0.0,9.9936
"2020-06-02",4769,CA-2017-158883,Same Day,CS-11860,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,25.344,4,0.2,9.1872
"2020-11-23",4774,CA-2017-119746,Standard Class,CM-12385,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,11.52,5,0.2,4.176
"2020-11-23",4775,CA-2017-119746,Standard Class,CM-12385,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788
"2020-11-16",4776,CA-2017-108091,Standard Class,EK-13795,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,23.36,4,0.0,6.0736
"2020-11-07",4779,CA-2017-132346,Standard Class,PK-19075,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,100.94,7,0.0,33.3102
"2020-01-28",4784,US-2017-147984,Standard Class,GB-14575,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,279.9,5,0.0,137.151
"2020-07-13",4805,CA-2017-136364,Second Class,MH-17455,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,91.008,9,0.2,19.3392
"2020-06-08",4820,CA-2017-117436,Standard Class,LW-17125,Consumer,United States,Norwich,Connecticut,6360,East,OFF-BI-10004040,Office Supplies,Binders,10.36,2,0.0,5.0764
"2020-11-12",4827,US-2017-136707,First Class,JE-15610,Corporate,United States,Los Angeles,California,90036,West,OFF-BI-10003460,Office Supplies,Binders,14.016,4,0.2,4.9056
"2020-10-05",4835,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10002571,Office Supplies,Binders,39.92,5,0.2,13.473
"2020-10-05",4836,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10002581,Office Supplies,Paper,61.96,2,0.0,27.882
"2020-10-05",4837,CA-2017-167661,Standard Class,MP-18175,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10001097,Office Supplies,Binders,19.936,4,0.2,7.2268
"2020-06-01",4839,CA-2017-106831,First Class,FH-14350,Consumer,United States,Dublin,Ohio,43017,East,OFF-PA-10000682,Office Supplies,Paper,27.744,6,0.2,10.0572
"2020-11-20",4841,CA-2017-154123,Standard Class,SC-20050,Home Office,United States,Henderson,Kentucky,42420,South,FUR-FU-10000629,Furniture,Furnishings,27.58,2,0.0,11.5836
"2020-12-15",4860,CA-2017-136063,Standard Class,SS-20140,Corporate,United States,Oak Park,Illinois,60302,Central,OFF-AR-10000823,Office Supplies,Art,10.192,7,0.2,1.0192
"2020-06-26",4865,CA-2017-163531,Standard Class,SC-20725,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001425,Technology,Phones,239.97,3,0.0,67.1916
"2020-11-13",4866,CA-2017-122490,Standard Class,TT-21070,Consumer,United States,Seattle,Washington,98103,West,FUR-CH-10001215,Furniture,Chairs,2404.704,6,0.2,150.294
"2020-11-13",4867,CA-2017-122490,Standard Class,TT-21070,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001718,Office Supplies,Binders,563.024,11,0.2,190.0206
"2020-11-13",4868,CA-2017-122490,Standard Class,TT-21070,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000991,Office Supplies,Storage,344.91,3,0.0,10.3473
"2020-11-13",4869,CA-2017-122490,Standard Class,TT-21070,Consumer,United States,Seattle,Washington,98103,West,OFF-LA-10001613,Office Supplies,Labels,8.64,3,0.0,4.2336
"2020-11-24",4871,CA-2017-131366,Standard Class,SC-20440,Corporate,United States,Lancaster,Pennsylvania,17602,East,OFF-PA-10000675,Office Supplies,Paper,229.544,7,0.2,83.2097
"2020-05-23",4872,CA-2017-164042,Standard Class,KL-16645,Consumer,United States,Houston,Texas,77095,Central,OFF-FA-10000840,Office Supplies,Fasteners,1.824,2,0.2,0.6156
"2020-11-02",4880,CA-2017-143567,Second Class,TB-21175,Corporate,United States,Henderson,Kentucky,42420,South,OFF-EN-10004846,Office Supplies,Envelopes,5.32,2,0.0,2.6068
"2020-11-02",4881,CA-2017-143567,Second Class,TB-21175,Corporate,United States,Henderson,Kentucky,42420,South,FUR-CH-10000454,Furniture,Chairs,975.92,4,0.0,292.776
"2020-11-02",4882,CA-2017-143567,Second Class,TB-21175,Corporate,United States,Henderson,Kentucky,42420,South,TEC-AC-10004145,Technology,Accessories,2249.91,9,0.0,517.4793
"2020-11-02",4883,CA-2017-143567,Second Class,TB-21175,Corporate,United States,Henderson,Kentucky,42420,South,OFF-ST-10001580,Office Supplies,Storage,59.92,4,0.0,16.7776
"2020-03-08",4884,CA-2017-104080,Standard Class,AH-10210,Consumer,United States,Anaheim,California,92804,West,OFF-BI-10003876,Office Supplies,Binders,171.2,5,0.2,64.2
"2020-03-08",4885,CA-2017-104080,Standard Class,AH-10210,Consumer,United States,Anaheim,California,92804,West,OFF-AR-10001972,Office Supplies,Art,3.36,2,0.0,0.8736
"2020-12-17",4901,CA-2017-120936,Standard Class,CA-12310,Corporate,United States,Anaheim,California,92804,West,OFF-ST-10001526,Office Supplies,Storage,481.32,4,0.0,125.1432
"2020-12-17",4902,CA-2017-120936,Standard Class,CA-12310,Corporate,United States,Anaheim,California,92804,West,OFF-SU-10002557,Office Supplies,Supplies,13.98,1,0.0,3.6348
"2020-03-07",4903,CA-2017-110884,Standard Class,SH-20395,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003669,Office Supplies,Binders,25.92,6,0.2,9.072
"2020-03-07",4904,CA-2017-110884,Standard Class,SH-20395,Consumer,United States,New York City,New York,10035,East,OFF-LA-10003510,Office Supplies,Labels,91.59,3,0.0,42.1314
"2020-01-14",4910,CA-2017-127306,Standard Class,BH-11710,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-EN-10001219,Office Supplies,Envelopes,18.336,3,0.2,6.6468
"2020-01-14",4911,CA-2017-127306,Standard Class,BH-11710,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000019,Office Supplies,Paper,36.288,7,0.2,12.7008
"2020-01-14",4912,CA-2017-127306,Standard Class,BH-11710,Consumer,United States,Johnson City,Tennessee,37604,South,TEC-PH-10001924,Technology,Phones,111.984,2,0.2,6.999
"2020-10-09",4917,CA-2017-163125,Second Class,MB-17305,Consumer,United States,League City,Texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,67.144,7,0.2,5.8751
"2020-12-25",4922,CA-2017-114055,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10004381,Office Supplies,Paper,96.08,2,0.0,46.1184
"2020-12-25",4923,CA-2017-114055,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,35810,South,OFF-FA-10003059,Office Supplies,Fasteners,3.62,2,0.0,1.1946
"2020-12-25",4924,CA-2017-114055,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,35810,South,OFF-PA-10000994,Office Supplies,Paper,629.1,6,0.0,301.968
"2020-12-25",4925,CA-2017-114055,Second Class,MH-18115,Home Office,United States,Huntsville,Alabama,35810,South,TEC-PH-10002890,Technology,Phones,90.48,2,0.0,23.5248
"2020-09-10",4926,CA-2017-126438,First Class,AR-10345,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-AR-10003338,Office Supplies,Art,14.88,2,0.0,3.72
"2020-12-01",4928,CA-2017-143245,Standard Class,AD-10180,Home Office,United States,Fairfield,Connecticut,6824,East,OFF-PA-10001972,Office Supplies,Paper,19.44,3,0.0,9.3312
"2020-12-01",4929,CA-2017-143245,Standard Class,AD-10180,Home Office,United States,Fairfield,Connecticut,6824,East,FUR-CH-10000155,Furniture,Chairs,897.15,3,0.0,251.202
"2020-03-25",4932,CA-2017-143651,Standard Class,FM-14215,Corporate,United States,Seattle,Washington,98103,West,OFF-AR-10001446,Office Supplies,Art,23.1,2,0.0,6.93
"2020-01-06",4937,CA-2017-150931,Standard Class,DP-13390,Home Office,United States,Tuscaloosa,Alabama,35401,South,OFF-BI-10004728,Office Supplies,Binders,33.74,7,0.0,15.5204
"2020-12-21",4944,CA-2017-106782,Standard Class,LP-17095,Consumer,United States,Lafayette,Indiana,47905,Central,OFF-ST-10004459,Office Supplies,Storage,375.34,1,0.0,18.767
"2020-11-27",4949,CA-2017-107125,Standard Class,BD-11320,Consumer,United States,Los Angeles,California,90045,West,OFF-BI-10001989,Office Supplies,Binders,117.488,7,0.2,41.1208
"2020-11-27",4950,CA-2017-107125,Standard Class,BD-11320,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10000732,Furniture,Furnishings,18.84,3,0.0,6.0288
"2020-12-08",4953,CA-2017-117926,Second Class,AS-10225,Corporate,United States,San Francisco,California,94109,West,OFF-AP-10002670,Office Supplies,Appliances,69.48,1,0.0,20.844
"2020-08-31",4990,CA-2017-107321,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,6.672,3,0.2,2.1684
"2020-08-31",4991,CA-2017-107321,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,689.408,4,0.2,77.5584
"2020-03-10",4997,CA-2017-155824,Standard Class,KS-16300,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10000390,Office Supplies,Appliances,48.784,1,0.2,3.6588
"2020-05-07",5001,CA-2017-159688,Standard Class,AB-10060,Home Office,United States,Los Angeles,California,90004,West,TEC-AC-10000736,Technology,Accessories,79.99,1,0.0,28.7964
"2020-07-21",5014,US-2017-160465,Standard Class,SW-20350,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000136,Office Supplies,Storage,222.32,7,0.2,25.011
"2020-03-23",5021,CA-2017-136511,Second Class,MZ-17515,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,347.58,3,0.0,17.379
"2020-07-29",5025,US-2017-130953,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10004828,Office Supplies,Binders,33.48,2,0.0,16.4052
"2020-07-29",5026,US-2017-130953,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,Technology,Phones,461.97,3,0.0,133.9713
"2020-07-29",5027,US-2017-130953,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,Appliances,137.62,2,0.0,60.5528
"2020-07-29",5028,US-2017-130953,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,Furniture,Chairs,302.67,3,0.0,72.6408
"2020-01-29",5030,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,Art,8.34,3,0.0,2.1684
"2020-01-29",5031,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,Supplies,8.57,1,0.0,2.2282
"2020-01-29",5032,CA-2017-139304,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,119.616,8,0.2,40.3704
"2020-11-17",5038,CA-2017-141719,Second Class,EG-13900,Consumer,United States,Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,Accessories,239.96,5,0.2,83.986
"2020-05-19",5053,US-2017-120607,Same Day,JC-15775,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,Paper,195.64,4,0.0,91.9508
"2020-09-22",5065,CA-2017-122196,First Class,CA-12265,Consumer,United States,Wilmington,Delaware,19805,East,TEC-PH-10004977,Technology,Phones,391.98,2,0.0,113.6742
"2020-11-30",5066,CA-2017-142090,Standard Class,SC-20380,Consumer,United States,Burlington,North Carolina,27217,South,TEC-AC-10002001,Technology,Accessories,383.976,3,0.2,81.5949
"2020-01-15",5068,CA-2017-160934,Standard Class,TT-21460,Home Office,United States,Los Angeles,California,90008,West,OFF-AR-10003504,Office Supplies,Art,21.4,5,0.0,6.206
"2020-04-25",5075,CA-2017-151071,Second Class,MB-18085,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10002103,Office Supplies,Binders,13.904,2,0.2,4.5188
"2020-11-11",5079,CA-2017-143217,Standard Class,CG-12040,Home Office,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10002949,Office Supplies,Binders,18.24,3,0.0,8.5728
"2020-11-25",5081,US-2017-133312,Standard Class,BD-11500,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10001325,Office Supplies,Storage,10.48,1,0.0,2.8296
"2020-08-04",5090,CA-2017-132738,First Class,HM-14860,Corporate,United States,Loveland,Colorado,80538,West,OFF-PA-10001752,Office Supplies,Paper,7.968,2,0.2,2.8884
"2020-08-04",5091,CA-2017-132738,First Class,HM-14860,Corporate,United States,Loveland,Colorado,80538,West,OFF-EN-10001141,Office Supplies,Envelopes,8.784,1,0.2,3.1842
"2020-04-25",5108,CA-2017-132213,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10004078,Office Supplies,Art,42.048,9,0.2,5.256
"2020-04-25",5109,CA-2017-132213,First Class,PN-18775,Home Office,United States,Nashville,Tennessee,37211,South,OFF-AR-10001958,Office Supplies,Art,67.92,5,0.2,6.792
"2020-07-25",5116,CA-2017-125640,Standard Class,DD-13570,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004178,Office Supplies,Labels,3.304,1,0.2,1.0738
"2020-12-29",5132,CA-2017-146626,Standard Class,BP-11185,Corporate,United States,Anaheim,California,92804,West,FUR-FU-10002501,Furniture,Furnishings,101.12,8,0.0,37.4144
"2020-11-26",5134,CA-2017-155607,Standard Class,FG-14260,Home Office,United States,New York City,New York,10009,East,OFF-AP-10001962,Office Supplies,Appliances,58.73,7,0.0,14.6825
"2020-11-26",5135,CA-2017-155607,Standard Class,FG-14260,Home Office,United States,New York City,New York,10009,East,OFF-BI-10003364,Office Supplies,Binders,93.344,4,0.2,32.6704
"2020-09-29",5139,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-EN-10001539,Office Supplies,Envelopes,23.34,3,0.0,10.9698
"2020-09-29",5140,CA-2017-128335,Standard Class,JA-15970,Consumer,United States,Mount Vernon,New York,10550,East,OFF-PA-10004996,Office Supplies,Paper,51.55,5,0.0,24.2285
"2020-02-02",5145,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,FUR-FU-10003039,Furniture,Furnishings,86.26,2,0.0,29.3284
"2020-02-02",5146,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-ST-10000464,Office Supplies,Storage,139.04,4,0.0,38.9312
"2020-02-02",5147,CA-2017-161333,Standard Class,JL-15835,Consumer,United States,Los Angeles,California,90045,West,OFF-AP-10000252,Office Supplies,Appliances,46.8,4,0.0,16.38
"2020-12-24",5148,CA-2017-128734,Standard Class,JL-15175,Home Office,United States,Chandler,Arizona,85224,West,FUR-FU-10001731,Furniture,Furnishings,8.544,4,0.2,1.9224
"2020-12-24",5149,CA-2017-128734,Standard Class,JL-15175,Home Office,United States,Chandler,Arizona,85224,West,FUR-CH-10001394,Furniture,Chairs,842.376,3,0.2,105.297
"2020-03-06",5151,CA-2017-125101,Second Class,SH-19975,Corporate,United States,San Francisco,California,94109,West,OFF-ST-10000675,Office Supplies,Storage,67.78,2,0.0,16.945
"2020-09-25",5152,CA-2017-169929,First Class,LS-17200,Corporate,United States,Helena,Montana,59601,West,OFF-ST-10002352,Office Supplies,Storage,39.9,5,0.0,10.374
"2020-06-30",5157,CA-2017-163006,Second Class,GH-14410,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002584,Technology,Phones,1001.584,2,0.2,125.198
"2020-09-12",5182,CA-2017-108749,First Class,DJ-13510,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10003797,Office Supplies,Paper,45.36,7,0.0,21.7728
